506Z:acc 0.9544, nmi 0.9031, ari 0.9035, f1 0.9546
506Z2:acc 0.9538, nmi 0.9032, ari 0.9025, f1 0.9540
506P:acc 0.9521, nmi 0.8976, ari 0.8985, f1 0.9523
507Q:acc 0.9521, nmi 0.8978, ari 0.8985, f1 0.9523
507Z:acc 0.9545, nmi 0.9034, ari 0.9038, f1 0.9547
507Z2:acc 0.9540, nmi 0.9035, ari 0.9029, f1 0.9542
507P:acc 0.9520, nmi 0.8975, ari 0.8983, f1 0.9522
508Q:acc 0.9521, nmi 0.8977, ari 0.8985, f1 0.9523
508Z:acc 0.9543, nmi 0.9029, ari 0.9034, f1 0.9545
508Z2:acc 0.9535, nmi 0.9027, ari 0.9020, f1 0.9538
508P:acc 0.9521, nmi 0.8976, ari 0.8985, f1 0.9523
509Q:acc 0.9521, nmi 0.8977, ari 0.8985, f1 0.9523
509Z:acc 0.9545, nmi 0.9034, ari 0.9039, f1 0.9547
509Z2:acc 0.9538, nmi 0.9032, ari 0.9026, f1 0.9541
509P:acc 0.9520, nmi 0.8974, ari 0.8983, f1 0.9522
510Q:acc 0.9520, nmi 0.8976, ari 0.8983, f1 0.9522
510Z:acc 0.9545, nmi 0.9032, ari 0.9037, f1 0.9546
510Z2:acc 0.9538, nmi 0.9032, ari 0.9025, f1 0.9540
510P:acc 0.9520, nmi 0.8975, ari 0.8983, f1 0.9522
511Q:acc 0.9520, nmi 0.8975, ari 0.8983, f1 0.9522
511Z:acc 0.9545, nmi 0.9034, ari 0.9039, f1 0.9547
511Z2:acc 0.9538, nmi 0.9031, ari 0.9025, f1 0.9540
511P:acc 0.9521, nmi 0.8975, ari 0.8985, f1 0.9523
512Q:acc 0.9520, nmi 0.8975, ari 0.8983, f1 0.9522
512Z:acc 0.9545, nmi 0.9033, ari 0.9037, f1 0.9546
512Z2:acc 0.9538, nmi 0.9031, ari 0.9025, f1 0.9540
512P:acc 0.9520, nmi 0.8974, ari 0.8983, f1 0.9522
513Q:acc 0.9520, nmi 0.8975, ari 0.8983, f1 0.9522
513Z:acc 0.9542, nmi 0.9028, ari 0.9032, f1 0.9544
513Z2:acc 0.9538, nmi 0.9031, ari 0.9024, f1 0.9540
513P:acc 0.9520, nmi 0.8973, ari 0.8983, f1 0.9522
514Q:acc 0.9520, nmi 0.8975, ari 0.8983, f1 0.9522
514Z:acc 0.9545, nmi 0.9033, ari 0.9037, f1 0.9546
514Z2:acc 0.9538, nmi 0.9033, ari 0.9026, f1 0.9541
514P:acc 0.9521, nmi 0.8973, ari 0.8985, f1 0.9523
515Q:acc 0.9520, nmi 0.8975, ari 0.8983, f1 0.9522
515Z:acc 0.9544, nmi 0.9031, ari 0.9035, f1 0.9546
515Z2:acc 0.9537, nmi 0.9030, ari 0.9023, f1 0.9539
515P:acc 0.9520, nmi 0.8972, ari 0.8983, f1 0.9522
516Q:acc 0.9519, nmi 0.8974, ari 0.8982, f1 0.9521
516Z:acc 0.9544, nmi 0.9031, ari 0.9035, f1 0.9546
516Z2:acc 0.9538, nmi 0.9032, ari 0.9024, f1 0.9540
516P:acc 0.9521, nmi 0.8973, ari 0.8985, f1 0.9523
517Q:acc 0.9520, nmi 0.8975, ari 0.8983, f1 0.9522
517Z:acc 0.9543, nmi 0.9029, ari 0.9034, f1 0.9545
517Z2:acc 0.9536, nmi 0.9030, ari 0.9021, f1 0.9538
517P:acc 0.9521, nmi 0.8974, ari 0.8985, f1 0.9523
518Q:acc 0.9520, nmi 0.8975, ari 0.8983, f1 0.9522
518Z:acc 0.9542, nmi 0.9028, ari 0.9032, f1 0.9544
518Z2:acc 0.9536, nmi 0.9030, ari 0.9021, f1 0.9538
518P:acc 0.9521, nmi 0.8974, ari 0.8985, f1 0.9523
519Q:acc 0.9521, nmi 0.8976, ari 0.8985, f1 0.9523
519Z:acc 0.9545, nmi 0.9033, ari 0.9037, f1 0.9546
519Z2:acc 0.9538, nmi 0.9032, ari 0.9024, f1 0.9540
519P:acc 0.9521, nmi 0.8974, ari 0.8985, f1 0.9523
520Q:acc 0.9520, nmi 0.8975, ari 0.8983, f1 0.9522
520Z:acc 0.9543, nmi 0.9029, ari 0.9034, f1 0.9545
520Z2:acc 0.9536, nmi 0.9030, ari 0.9021, f1 0.9538
520P:acc 0.9521, nmi 0.8974, ari 0.8985, f1 0.9523
521Q:acc 0.9521, nmi 0.8976, ari 0.8985, f1 0.9523
521Z:acc 0.9544, nmi 0.9031, ari 0.9035, f1 0.9546
521Z2:acc 0.9538, nmi 0.9032, ari 0.9024, f1 0.9540
521P:acc 0.9523, nmi 0.8980, ari 0.8990, f1 0.9525
522Q:acc 0.9520, nmi 0.8975, ari 0.8983, f1 0.9522
522Z:acc 0.9544, nmi 0.9031, ari 0.9035, f1 0.9546
522Z2:acc 0.9538, nmi 0.9032, ari 0.9024, f1 0.9540
522P:acc 0.9521, nmi 0.8976, ari 0.8985, f1 0.9523
523Q:acc 0.9521, nmi 0.8976, ari 0.8985, f1 0.9523
523Z:acc 0.9544, nmi 0.9031, ari 0.9035, f1 0.9546
523Z2:acc 0.9538, nmi 0.9032, ari 0.9024, f1 0.9540
523P:acc 0.9523, nmi 0.8980, ari 0.8990, f1 0.9525
524Q:acc 0.9520, nmi 0.8975, ari 0.8983, f1 0.9522
524Z:acc 0.9544, nmi 0.9031, ari 0.9035, f1 0.9546
524Z2:acc 0.9538, nmi 0.9032, ari 0.9024, f1 0.9540
524P:acc 0.9521, nmi 0.8976, ari 0.8985, f1 0.9523
525Q:acc 0.9521, nmi 0.8976, ari 0.8985, f1 0.9523
525Z:acc 0.9542, nmi 0.9027, ari 0.9032, f1 0.9544
525Z2:acc 0.9536, nmi 0.9030, ari 0.9021, f1 0.9538
525P:acc 0.9523, nmi 0.8980, ari 0.8990, f1 0.9525
526Q:acc 0.9520, nmi 0.8975, ari 0.8983, f1 0.9522
526Z:acc 0.9545, nmi 0.9033, ari 0.9037, f1 0.9546
526Z2:acc 0.9538, nmi 0.9033, ari 0.9026, f1 0.9541
526P:acc 0.9522, nmi 0.8977, ari 0.8987, f1 0.9524
527Q:acc 0.9521, nmi 0.8977, ari 0.8985, f1 0.9523
527Z:acc 0.9542, nmi 0.9027, ari 0.9032, f1 0.9544
527Z2:acc 0.9535, nmi 0.9029, ari 0.9020, f1 0.9538
527P:acc 0.9522, nmi 0.8979, ari 0.8988, f1 0.9524
528Q:acc 0.9520, nmi 0.8975, ari 0.8983, f1 0.9522
528Z:acc 0.9544, nmi 0.9032, ari 0.9036, f1 0.9546
528Z2:acc 0.9538, nmi 0.9033, ari 0.9026, f1 0.9541
528P:acc 0.9522, nmi 0.8978, ari 0.8988, f1 0.9524
529Q:acc 0.9522, nmi 0.8978, ari 0.8987, f1 0.9524
529Z:acc 0.9542, nmi 0.9027, ari 0.9032, f1 0.9544
529Z2:acc 0.9536, nmi 0.9030, ari 0.9021, f1 0.9538
529P:acc 0.9522, nmi 0.8978, ari 0.8988, f1 0.9524
530Q:acc 0.9521, nmi 0.8976, ari 0.8985, f1 0.9523
530Z:acc 0.9544, nmi 0.9032, ari 0.9036, f1 0.9546
530Z2:acc 0.9538, nmi 0.9033, ari 0.9026, f1 0.9541
530P:acc 0.9522, nmi 0.8978, ari 0.8988, f1 0.9524
531Q:acc 0.9522, nmi 0.8978, ari 0.8987, f1 0.9524
531Z:acc 0.9543, nmi 0.9030, ari 0.9034, f1 0.9545
531Z2:acc 0.9538, nmi 0.9032, ari 0.9024, f1 0.9540
531P:acc 0.9522, nmi 0.8978, ari 0.8988, f1 0.9524
532Q:acc 0.9521, nmi 0.8977, ari 0.8985, f1 0.9523
532Z:acc 0.9543, nmi 0.9030, ari 0.9034, f1 0.9545
532Z2:acc 0.9538, nmi 0.9032, ari 0.9024, f1 0.9540
532P:acc 0.9522, nmi 0.8978, ari 0.8988, f1 0.9524
533Q:acc 0.9522, nmi 0.8978, ari 0.8987, f1 0.9524
533Z:acc 0.9543, nmi 0.9030, ari 0.9034, f1 0.9545
533Z2:acc 0.9538, nmi 0.9033, ari 0.9026, f1 0.9541
533P:acc 0.9522, nmi 0.8978, ari 0.8988, f1 0.9524
534Q:acc 0.9522, nmi 0.8978, ari 0.8987, f1 0.9524
534Z:acc 0.9542, nmi 0.9027, ari 0.9032, f1 0.9544
534Z2:acc 0.9536, nmi 0.9030, ari 0.9021, f1 0.9538
534P:acc 0.9522, nmi 0.8978, ari 0.8988, f1 0.9524
535Q:acc 0.9521, nmi 0.8977, ari 0.8985, f1 0.9523
535Z:acc 0.9544, nmi 0.9032, ari 0.9036, f1 0.9546
535Z2:acc 0.9538, nmi 0.9033, ari 0.9026, f1 0.9541
535P:acc 0.9522, nmi 0.8977, ari 0.8987, f1 0.9523
536Q:acc 0.9522, nmi 0.8979, ari 0.8988, f1 0.9524
536Z:acc 0.9542, nmi 0.9027, ari 0.9032, f1 0.9544
536Z2:acc 0.9535, nmi 0.9029, ari 0.9020, f1 0.9538
536P:acc 0.9522, nmi 0.8978, ari 0.8988, f1 0.9524
537Q:acc 0.9522, nmi 0.8978, ari 0.8987, f1 0.9524
537Z:acc 0.9544, nmi 0.9031, ari 0.9036, f1 0.9546
537Z2:acc 0.9538, nmi 0.9033, ari 0.9026, f1 0.9541
537P:acc 0.9522, nmi 0.8977, ari 0.8987, f1 0.9523
538Q:acc 0.9522, nmi 0.8979, ari 0.8988, f1 0.9524
538Z:acc 0.9542, nmi 0.9027, ari 0.9032, f1 0.9544
538Z2:acc 0.9535, nmi 0.9029, ari 0.9020, f1 0.9538
538P:acc 0.9523, nmi 0.8979, ari 0.8990, f1 0.9525
539Q:acc 0.9522, nmi 0.8979, ari 0.8988, f1 0.9524
539Z:acc 0.9544, nmi 0.9030, ari 0.9035, f1 0.9546
539Z2:acc 0.9538, nmi 0.9032, ari 0.9025, f1 0.9540
539P:acc 0.9522, nmi 0.8978, ari 0.8988, f1 0.9524
540Q:acc 0.9522, nmi 0.8979, ari 0.8988, f1 0.9524
540Z:acc 0.9542, nmi 0.9027, ari 0.9032, f1 0.9544
540Z2:acc 0.9536, nmi 0.9030, ari 0.9021, f1 0.9538
540P:acc 0.9523, nmi 0.8979, ari 0.8990, f1 0.9525
541Q:acc 0.9522, nmi 0.8979, ari 0.8988, f1 0.9524
541Z:acc 0.9543, nmi 0.9029, ari 0.9034, f1 0.9545
541Z2:acc 0.9538, nmi 0.9033, ari 0.9026, f1 0.9541
541P:acc 0.9522, nmi 0.8978, ari 0.8988, f1 0.9524
542Q:acc 0.9522, nmi 0.8979, ari 0.8988, f1 0.9524
542Z:acc 0.9542, nmi 0.9027, ari 0.9032, f1 0.9544
542Z2:acc 0.9537, nmi 0.9031, ari 0.9023, f1 0.9539
542P:acc 0.9523, nmi 0.8979, ari 0.8990, f1 0.9525
543Q:acc 0.9522, nmi 0.8979, ari 0.8988, f1 0.9524
543Z:acc 0.9544, nmi 0.9030, ari 0.9035, f1 0.9546
543Z2:acc 0.9538, nmi 0.9033, ari 0.9026, f1 0.9541
543P:acc 0.9522, nmi 0.8977, ari 0.8987, f1 0.9523
544Q:acc 0.9522, nmi 0.8979, ari 0.8988, f1 0.9524
544Z:acc 0.9542, nmi 0.9027, ari 0.9032, f1 0.9544
544Z2:acc 0.9535, nmi 0.9029, ari 0.9020, f1 0.9538
544P:acc 0.9523, nmi 0.8979, ari 0.8990, f1 0.9525
545Q:acc 0.9523, nmi 0.8980, ari 0.8990, f1 0.9525
545Z:acc 0.9544, nmi 0.9030, ari 0.9035, f1 0.9546
545Z2:acc 0.9538, nmi 0.9034, ari 0.9026, f1 0.9541
545P:acc 0.9522, nmi 0.8977, ari 0.8987, f1 0.9523
546Q:acc 0.9522, nmi 0.8979, ari 0.8988, f1 0.9524
546Z:acc 0.9544, nmi 0.9029, ari 0.9035, f1 0.9546
546Z2:acc 0.9535, nmi 0.9028, ari 0.9020, f1 0.9538
546P:acc 0.9523, nmi 0.8979, ari 0.8990, f1 0.9525
547Q:acc 0.9522, nmi 0.8979, ari 0.8988, f1 0.9524
547Z:acc 0.9543, nmi 0.9029, ari 0.9034, f1 0.9545
547Z2:acc 0.9538, nmi 0.9034, ari 0.9026, f1 0.9541
547P:acc 0.9522, nmi 0.8978, ari 0.8988, f1 0.9524
548Q:acc 0.9522, nmi 0.8979, ari 0.8988, f1 0.9524
548Z:acc 0.9543, nmi 0.9028, ari 0.9034, f1 0.9545
548Z2:acc 0.9536, nmi 0.9029, ari 0.9021, f1 0.9538
548P:acc 0.9523, nmi 0.8979, ari 0.8990, f1 0.9525
549Q:acc 0.9523, nmi 0.8980, ari 0.8990, f1 0.9525
549Z:acc 0.9544, nmi 0.9030, ari 0.9035, f1 0.9546
549Z2:acc 0.9538, nmi 0.9032, ari 0.9025, f1 0.9540
549P:acc 0.9523, nmi 0.8979, ari 0.8990, f1 0.9525
550Q:acc 0.9522, nmi 0.8979, ari 0.8988, f1 0.9524
550Z:acc 0.9543, nmi 0.9028, ari 0.9034, f1 0.9545
550Z2:acc 0.9538, nmi 0.9032, ari 0.9024, f1 0.9540
550P:acc 0.9522, nmi 0.8978, ari 0.8988, f1 0.9524
551Q:acc 0.9524, nmi 0.8981, ari 0.8992, f1 0.9526
551Z:acc 0.9544, nmi 0.9030, ari 0.9035, f1 0.9546
551Z2:acc 0.9539, nmi 0.9035, ari 0.9028, f1 0.9541
551P:acc 0.9523, nmi 0.8979, ari 0.8990, f1 0.9525
552Q:acc 0.9522, nmi 0.8978, ari 0.8988, f1 0.9524
552Z:acc 0.9544, nmi 0.9030, ari 0.9035, f1 0.9546
552Z2:acc 0.9540, nmi 0.9037, ari 0.9029, f1 0.9542
552P:acc 0.9522, nmi 0.8978, ari 0.8988, f1 0.9524
553Q:acc 0.9524, nmi 0.8981, ari 0.8992, f1 0.9526
553Z:acc 0.9543, nmi 0.9028, ari 0.9034, f1 0.9545
553Z2:acc 0.9539, nmi 0.9036, ari 0.9028, f1 0.9541
553P:acc 0.9524, nmi 0.8980, ari 0.8992, f1 0.9526
554Q:acc 0.9523, nmi 0.8979, ari 0.8990, f1 0.9525
554Z:acc 0.9544, nmi 0.9030, ari 0.9035, f1 0.9546
554Z2:acc 0.9540, nmi 0.9037, ari 0.9029, f1 0.9542
554P:acc 0.9522, nmi 0.8978, ari 0.8988, f1 0.9524
555Q:acc 0.9523, nmi 0.8980, ari 0.8990, f1 0.9525
555Z:acc 0.9544, nmi 0.9029, ari 0.9035, f1 0.9546
555Z2:acc 0.9538, nmi 0.9034, ari 0.9026, f1 0.9541
555P:acc 0.9524, nmi 0.8980, ari 0.8992, f1 0.9526
556Q:acc 0.9523, nmi 0.8979, ari 0.8990, f1 0.9525
556Z:acc 0.9544, nmi 0.9030, ari 0.9035, f1 0.9546
556Z2:acc 0.9542, nmi 0.9040, ari 0.9032, f1 0.9544
556P:acc 0.9522, nmi 0.8977, ari 0.8988, f1 0.9524
557Q:acc 0.9523, nmi 0.8980, ari 0.8990, f1 0.9525
557Z:acc 0.9544, nmi 0.9029, ari 0.9035, f1 0.9546
557Z2:acc 0.9537, nmi 0.9031, ari 0.9023, f1 0.9539
557P:acc 0.9523, nmi 0.8979, ari 0.8990, f1 0.9525
558Q:acc 0.9523, nmi 0.8980, ari 0.8990, f1 0.9525
558Z:acc 0.9544, nmi 0.9030, ari 0.9035, f1 0.9546
558Z2:acc 0.9539, nmi 0.9035, ari 0.9028, f1 0.9541
558P:acc 0.9523, nmi 0.8978, ari 0.8990, f1 0.9525
559Q:acc 0.9524, nmi 0.8981, ari 0.8992, f1 0.9526
559Z:acc 0.9544, nmi 0.9029, ari 0.9035, f1 0.9546
559Z2:acc 0.9536, nmi 0.9030, ari 0.9021, f1 0.9538
559P:acc 0.9523, nmi 0.8978, ari 0.8990, f1 0.9525
560Q:acc 0.9523, nmi 0.8980, ari 0.8990, f1 0.9525
560Z:acc 0.9544, nmi 0.9030, ari 0.9035, f1 0.9546
560Z2:acc 0.9539, nmi 0.9035, ari 0.9028, f1 0.9541
560P:acc 0.9524, nmi 0.8979, ari 0.8992, f1 0.9526
561Q:acc 0.9524, nmi 0.8981, ari 0.8992, f1 0.9526
561Z:acc 0.9544, nmi 0.9029, ari 0.9035, f1 0.9546
561Z2:acc 0.9535, nmi 0.9029, ari 0.9020, f1 0.9538
561P:acc 0.9523, nmi 0.8978, ari 0.8990, f1 0.9525
562Q:acc 0.9524, nmi 0.8980, ari 0.8992, f1 0.9526
562Z:acc 0.9544, nmi 0.9030, ari 0.9035, f1 0.9546
562Z2:acc 0.9539, nmi 0.9035, ari 0.9028, f1 0.9541
562P:acc 0.9523, nmi 0.8978, ari 0.8990, f1 0.9525
563Q:acc 0.9525, nmi 0.8982, ari 0.8993, f1 0.9526
563Z:acc 0.9544, nmi 0.9029, ari 0.9035, f1 0.9546
563Z2:acc 0.9536, nmi 0.9030, ari 0.9021, f1 0.9538
563P:acc 0.9523, nmi 0.8978, ari 0.8990, f1 0.9525
564Q:acc 0.9525, nmi 0.8982, ari 0.8993, f1 0.9526
564Z:acc 0.9544, nmi 0.9030, ari 0.9035, f1 0.9546
564Z2:acc 0.9540, nmi 0.9036, ari 0.9029, f1 0.9542
564P:acc 0.9522, nmi 0.8977, ari 0.8989, f1 0.9524
565Q:acc 0.9525, nmi 0.8982, ari 0.8993, f1 0.9526
565Z:acc 0.9543, nmi 0.9027, ari 0.9034, f1 0.9545
565Z2:acc 0.9536, nmi 0.9030, ari 0.9021, f1 0.9538
565P:acc 0.9522, nmi 0.8977, ari 0.8989, f1 0.9524
566Q:acc 0.9525, nmi 0.8982, ari 0.8993, f1 0.9526
566Z:acc 0.9544, nmi 0.9030, ari 0.9035, f1 0.9546
566Z2:acc 0.9541, nmi 0.9038, ari 0.9031, f1 0.9543
566P:acc 0.9522, nmi 0.8977, ari 0.8989, f1 0.9524
567Q:acc 0.9525, nmi 0.8982, ari 0.8993, f1 0.9526
567Z:acc 0.9544, nmi 0.9029, ari 0.9035, f1 0.9546
567Z2:acc 0.9538, nmi 0.9033, ari 0.9025, f1 0.9540
567P:acc 0.9523, nmi 0.8978, ari 0.8990, f1 0.9525
568Q:acc 0.9525, nmi 0.8982, ari 0.8993, f1 0.9526
568Z:acc 0.9544, nmi 0.9030, ari 0.9035, f1 0.9546
568Z2:acc 0.9540, nmi 0.9037, ari 0.9029, f1 0.9542
568P:acc 0.9522, nmi 0.8977, ari 0.8989, f1 0.9524
569Q:acc 0.9525, nmi 0.8982, ari 0.8993, f1 0.9526
569Z:acc 0.9544, nmi 0.9029, ari 0.9035, f1 0.9546
569Z2:acc 0.9541, nmi 0.9038, ari 0.9031, f1 0.9543
569P:acc 0.9522, nmi 0.8976, ari 0.8989, f1 0.9524
570Q:acc 0.9525, nmi 0.8982, ari 0.8993, f1 0.9526
570Z:acc 0.9544, nmi 0.9029, ari 0.9035, f1 0.9546
570Z2:acc 0.9538, nmi 0.9033, ari 0.9025, f1 0.9540
570P:acc 0.9522, nmi 0.8977, ari 0.8989, f1 0.9524
571Q:acc 0.9525, nmi 0.8982, ari 0.8993, f1 0.9526
571Z:acc 0.9544, nmi 0.9031, ari 0.9035, f1 0.9546
571Z2:acc 0.9542, nmi 0.9039, ari 0.9032, f1 0.9544
571P:acc 0.9522, nmi 0.8976, ari 0.8989, f1 0.9524
572Q:acc 0.9525, nmi 0.8982, ari 0.8993, f1 0.9526
572Z:acc 0.9543, nmi 0.9027, ari 0.9034, f1 0.9545
572Z2:acc 0.9536, nmi 0.9030, ari 0.9021, f1 0.9538
572P:acc 0.9522, nmi 0.8977, ari 0.8989, f1 0.9524
573Q:acc 0.9525, nmi 0.8982, ari 0.8993, f1 0.9526
573Z:acc 0.9545, nmi 0.9032, ari 0.9037, f1 0.9546
573Z2:acc 0.9541, nmi 0.9038, ari 0.9031, f1 0.9543
573P:acc 0.9522, nmi 0.8976, ari 0.8989, f1 0.9524
574Q:acc 0.9525, nmi 0.8982, ari 0.8993, f1 0.9526
574Z:acc 0.9543, nmi 0.9027, ari 0.9034, f1 0.9545
574Z2:acc 0.9536, nmi 0.9030, ari 0.9021, f1 0.9538
574P:acc 0.9522, nmi 0.8976, ari 0.8989, f1 0.9524
575Q:acc 0.9525, nmi 0.8982, ari 0.8993, f1 0.9526
575Z:acc 0.9545, nmi 0.9032, ari 0.9037, f1 0.9546
575Z2:acc 0.9541, nmi 0.9038, ari 0.9031, f1 0.9543
575P:acc 0.9523, nmi 0.8978, ari 0.8990, f1 0.9525
576Q:acc 0.9525, nmi 0.8982, ari 0.8993, f1 0.9526
576Z:acc 0.9543, nmi 0.9027, ari 0.9034, f1 0.9545
576Z2:acc 0.9537, nmi 0.9032, ari 0.9023, f1 0.9539
576P:acc 0.9522, nmi 0.8976, ari 0.8989, f1 0.9524
577Q:acc 0.9525, nmi 0.8982, ari 0.8993, f1 0.9526
577Z:acc 0.9543, nmi 0.9028, ari 0.9034, f1 0.9545
577Z2:acc 0.9539, nmi 0.9035, ari 0.9028, f1 0.9541
577P:acc 0.9524, nmi 0.8979, ari 0.8992, f1 0.9526
578Q:acc 0.9524, nmi 0.8979, ari 0.8992, f1 0.9526
578Z:acc 0.9544, nmi 0.9029, ari 0.9035, f1 0.9546
578Z2:acc 0.9538, nmi 0.9034, ari 0.9026, f1 0.9541
578P:acc 0.9522, nmi 0.8976, ari 0.8989, f1 0.9524
579Q:acc 0.9525, nmi 0.8980, ari 0.8993, f1 0.9526
579Z:acc 0.9543, nmi 0.9028, ari 0.9034, f1 0.9545
579Z2:acc 0.9538, nmi 0.9034, ari 0.9026, f1 0.9541
579P:acc 0.9524, nmi 0.8979, ari 0.8992, f1 0.9526
580Q:acc 0.9524, nmi 0.8979, ari 0.8992, f1 0.9526
580Z:acc 0.9544, nmi 0.9030, ari 0.9035, f1 0.9546
580Z2:acc 0.9540, nmi 0.9036, ari 0.9029, f1 0.9542
580P:acc 0.9522, nmi 0.8976, ari 0.8989, f1 0.9524
581Q:acc 0.9524, nmi 0.8979, ari 0.8992, f1 0.9526
581Z:acc 0.9543, nmi 0.9027, ari 0.9034, f1 0.9545
581Z2:acc 0.9536, nmi 0.9030, ari 0.9021, f1 0.9538
581P:acc 0.9524, nmi 0.8980, ari 0.8992, f1 0.9526
582Q:acc 0.9525, nmi 0.8980, ari 0.8993, f1 0.9526
582Z:acc 0.9544, nmi 0.9030, ari 0.9035, f1 0.9546
582Z2:acc 0.9541, nmi 0.9038, ari 0.9031, f1 0.9543
582P:acc 0.9524, nmi 0.8979, ari 0.8992, f1 0.9526
583Q:acc 0.9524, nmi 0.8979, ari 0.8992, f1 0.9526
583Z:acc 0.9543, nmi 0.9027, ari 0.9034, f1 0.9545
583Z2:acc 0.9537, nmi 0.9031, ari 0.9023, f1 0.9539
583P:acc 0.9523, nmi 0.8979, ari 0.8990, f1 0.9525
584Q:acc 0.9525, nmi 0.8981, ari 0.8993, f1 0.9526
584Z:acc 0.9543, nmi 0.9030, ari 0.9034, f1 0.9545
584Z2:acc 0.9541, nmi 0.9038, ari 0.9031, f1 0.9543
584P:acc 0.9525, nmi 0.8980, ari 0.8993, f1 0.9526
585Q:acc 0.9524, nmi 0.8980, ari 0.8992, f1 0.9526
585Z:acc 0.9542, nmi 0.9026, ari 0.9032, f1 0.9544
585Z2:acc 0.9535, nmi 0.9029, ari 0.9020, f1 0.9538
585P:acc 0.9524, nmi 0.8980, ari 0.8992, f1 0.9526
586Q:acc 0.9525, nmi 0.8981, ari 0.8993, f1 0.9526
586Z:acc 0.9544, nmi 0.9032, ari 0.9036, f1 0.9546
586Z2:acc 0.9541, nmi 0.9038, ari 0.9031, f1 0.9543
586P:acc 0.9525, nmi 0.8982, ari 0.8995, f1 0.9527
587Q:acc 0.9523, nmi 0.8979, ari 0.8990, f1 0.9525
587Z:acc 0.9539, nmi 0.9021, ari 0.9026, f1 0.9541
587Z2:acc 0.9534, nmi 0.9027, ari 0.9017, f1 0.9536
587P:acc 0.9525, nmi 0.8982, ari 0.8995, f1 0.9527
588Q:acc 0.9525, nmi 0.8981, ari 0.8993, f1 0.9526
588Z:acc 0.9543, nmi 0.9030, ari 0.9034, f1 0.9545
588Z2:acc 0.9542, nmi 0.9040, ari 0.9034, f1 0.9544
588P:acc 0.9525, nmi 0.8982, ari 0.8995, f1 0.9527
589Q:acc 0.9523, nmi 0.8979, ari 0.8990, f1 0.9525
589Z:acc 0.9539, nmi 0.9022, ari 0.9026, f1 0.9541
589Z2:acc 0.9533, nmi 0.9026, ari 0.9015, f1 0.9535
589P:acc 0.9525, nmi 0.8982, ari 0.8995, f1 0.9527
590Q:acc 0.9525, nmi 0.8981, ari 0.8993, f1 0.9526
590Z:acc 0.9545, nmi 0.9033, ari 0.9037, f1 0.9546
590Z2:acc 0.9543, nmi 0.9041, ari 0.9036, f1 0.9545
590P:acc 0.9525, nmi 0.8980, ari 0.8993, f1 0.9526
591Q:acc 0.9525, nmi 0.8982, ari 0.8995, f1 0.9527
591Z:acc 0.9539, nmi 0.9021, ari 0.9025, f1 0.9541
591Z2:acc 0.9532, nmi 0.9024, ari 0.9013, f1 0.9535
591P:acc 0.9523, nmi 0.8978, ari 0.8990, f1 0.9525
592Q:acc 0.9525, nmi 0.8982, ari 0.8995, f1 0.9527
592Z:acc 0.9542, nmi 0.9027, ari 0.9031, f1 0.9543
592Z2:acc 0.9538, nmi 0.9034, ari 0.9026, f1 0.9541
592P:acc 0.9525, nmi 0.8981, ari 0.8994, f1 0.9526
593Q:acc 0.9525, nmi 0.8983, ari 0.8995, f1 0.9527
593Z:acc 0.9542, nmi 0.9028, ari 0.9032, f1 0.9544
593Z2:acc 0.9540, nmi 0.9037, ari 0.9029, f1 0.9542
593P:acc 0.9525, nmi 0.8982, ari 0.8995, f1 0.9527
594Q:acc 0.9524, nmi 0.8980, ari 0.8992, f1 0.9526
594Z:acc 0.9539, nmi 0.9021, ari 0.9025, f1 0.9541
594Z2:acc 0.9532, nmi 0.9024, ari 0.9013, f1 0.9535
594P:acc 0.9523, nmi 0.8978, ari 0.8990, f1 0.9525
595Q:acc 0.9525, nmi 0.8983, ari 0.8995, f1 0.9527
595Z:acc 0.9542, nmi 0.9028, ari 0.9032, f1 0.9544
595Z2:acc 0.9542, nmi 0.9040, ari 0.9034, f1 0.9544
595P:acc 0.9526, nmi 0.8984, ari 0.8997, f1 0.9528
596Q:acc 0.9525, nmi 0.8982, ari 0.8995, f1 0.9527
596Z:acc 0.9542, nmi 0.9026, ari 0.9031, f1 0.9543
596Z2:acc 0.9536, nmi 0.9030, ari 0.9021, f1 0.9538
596P:acc 0.9524, nmi 0.8980, ari 0.8992, f1 0.9526
597Q:acc 0.9526, nmi 0.8984, ari 0.8997, f1 0.9528
597Z:acc 0.9540, nmi 0.9024, ari 0.9027, f1 0.9542
597Z2:acc 0.9534, nmi 0.9027, ari 0.9017, f1 0.9536
597P:acc 0.9525, nmi 0.8982, ari 0.8995, f1 0.9527
598Q:acc 0.9525, nmi 0.8984, ari 0.8995, f1 0.9527
598Z:acc 0.9542, nmi 0.9028, ari 0.9032, f1 0.9544
598Z2:acc 0.9542, nmi 0.9039, ari 0.9032, f1 0.9544
598P:acc 0.9526, nmi 0.8984, ari 0.8997, f1 0.9528
599Q:acc 0.9526, nmi 0.8985, ari 0.8997, f1 0.9528
599Z:acc 0.9541, nmi 0.9025, ari 0.9029, f1 0.9543
599Z2:acc 0.9534, nmi 0.9027, ari 0.9017, f1 0.9536
599P:acc 0.9524, nmi 0.8980, ari 0.8992, f1 0.9526
600Q:acc 0.9525, nmi 0.8982, ari 0.8993, f1 0.9526
600Z:acc 0.9542, nmi 0.9027, ari 0.9031, f1 0.9543
600Z2:acc 0.9537, nmi 0.9031, ari 0.9023, f1 0.9539
